,Hour,Temperature,Humidity,Wind_Speed,Visibilty,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Month,Year,Weekday,Is_Weekend
2306,2,2.6,50,1.3,1962,0.0,0.0,0.0,Spring,0,3,2018,Wednesday,0
7104,0,17.2,69,0.6,2000,0.0,0.0,0.0,Autumn,1,9,2018,Sunday,1
7569,9,8.6,50,0.8,1785,1.13,0.0,0.0,Autumn,0,10,2018,Friday,0
549,21,5.6,77,0.9,212,0.0,0.0,0.0,Winter,0,12,2017,Saturday,1
1020,12,-9.6,27,2.0,1945,1.17,0.0,0.0,Winter,0,1,2018,Friday,0
248,8,-6.0,38,3.6,1994,0.01,0.0,0.0,Winter,0,12,2017,Monday,0
7213,13,23.0,39,1.7,2000,2.28,0.0,0.0,Autumn,0,9,2018,Thursday,0
6251,11,28.4,35,1.6,2000,2.82,0.0,0.0,Summer,0,8,2018,Saturday,1
296,8,-11.4,47,3.3,2000,0.0,0.0,0.0,Winter,0,12,2017,Wednesday,0
6844,4,18.0,59,1.5,2000,0.0,0.0,0.0,Autumn,0,9,2018,Wednesday,0
57,9,3.5,91,1.8,231,0.02,2.5,0.0,Winter,0,12,2017,Sunday,1
5242,10,24.0,49,1.7,2000,2.48,0.0,0.0,Summer,0,7,2018,Saturday,1
7651,19,16.9,74,1.8,366,0.0,0.0,0.0,Autumn,0,10,2018,Monday,0
6732,12,24.2,50,3.8,2000,2.85,0.0,0.0,Autumn,0,9,2018,Friday,0
6262,22,26.3,48,0.8,2000,0.0,0.0,0.0,Summer,0,8,2018,Saturday,1
2718,6,4.2,50,0.6,633,0.0,0.0,0.0,Spring,0,3,2018,Saturday,1
5044,4,22.3,96,0.0,278,0.0,0.1,0.0,Summer,0,6,2018,Friday,0
5250,18,27.8,48,1.2,2000,0.91,0.0,0.0,Summer,0,7,2018,Saturday,1
6059,11,31.9,53,1.2,2000,2.33,0.0,0.0,Summer,0,8,2018,Friday,0
100,4,-7.2,34,3.0,2000,0.0,0.0,0.0,Winter,0,12,2017,Tuesday,0
2905,1,11.7,74,0.5,979,0.0,0.0,0.0,Spring,0,4,2018,Sunday,1
7603,19,14.8,47,1.3,1111,0.0,0.0,0.0,Autumn,0,10,2018,Saturday,1
3980,20,26.3,53,1.0,908,0.0,0.0,0.0,Spring,0,5,2018,Tuesday,0
4026,18,22.6,97,1.1,304,0.07,1.5,0.0,Spring,0,5,2018,Thursday,0
5457,9,28.0,64,1.0,1682,1.35,0.0,0.0,Summer,0,7,2018,Monday,0
111,15,-0.7,28,0.0,2000,0.0,0.0,0.0,Winter,0,12,2017,Tuesday,0
5106,18,22.2,96,1.2,673,0.09,3.5,0.0,Summer,0,7,2018,Sunday,1
3825,9,14.4,46,1.2,1899,1.77,0.0,0.0,Spring,0,5,2018,Wednesday,0
532,4,5.3,79,0.9,506,0.0,0.0,0.0,Winter,0,12,2017,Saturday,1
4875,3,19.3,85,1.6,345,0.0,0.0,0.0,Summer,0,6,2018,Friday,0
3085,13,7.4,27,1.8,2000,0.86,0.0,0.0,Spring,0,4,2018,Sunday,1
3133,13,21.9,34,5.1,1861,2.77,0.0,0.0,Spring,0,4,2018,Tuesday,0
2531,11,8.2,45,2.4,1992,2.38,0.0,0.0,Spring,0,3,2018,Friday,0
8194,10,11.9,84,0.9,482,0.2,0.0,0.0,Autumn,0,11,2018,Wednesday,0
1370,2,-15.3,43,0.6,1867,0.0,0.0,0.3,Winter,0,1,2018,Saturday,1
5788,4,26.7,62,1.0,2000,0.0,0.0,0.0,Summer,0,7,2018,Monday,0
346,10,-4.6,52,0.8,648,0.34,0.0,0.0,Winter,0,12,2017,Friday,0
4573,13,28.8,42,2.0,1438,2.38,0.0,0.0,Summer,0,6,2018,Saturday,1
5045,5,22.1,97,0.5,152,0.0,1.5,0.0,Summer,0,6,2018,Friday,0
5983,7,27.0,69,0.8,2000,0.23,0.0,0.0,Summer,0,8,2018,Tuesday,0
6793,1,20.5,58,1.7,2000,0.0,0.0,0.0,Autumn,0,9,2018,Monday,0
681,9,1.2,67,0.2,591,0.06,0.0,0.0,Winter,0,12,2017,Friday,0
434,2,-2.7,72,0.9,990,0.0,0.0,2.6,Winter,0,12,2017,Tuesday,0
4025,17,22.7,96,0.4,249,0.11,2.5,0.0,Spring,0,5,2018,Thursday,0
3939,3,11.9,95,1.5,180,0.0,0.0,0.0,Spring,0,5,2018,Monday,0
7687,7,8.6,77,0.7,965,0.0,0.0,0.0,Autumn,0,10,2018,Wednesday,0
1111,7,1.1,69,0.6,418,0.0,0.0,0.0,Winter,0,1,2018,Tuesday,0
1489,1,-5.4,54,1.7,1996,0.0,0.0,1.6,Winter,0,2,2018,Thursday,0
3453,21,9.4,94,2.1,869,0.0,1.5,0.0,Spring,0,4,2018,Monday,0
812,20,-3.9,44,2.5,2000,0.0,0.0,0.0,Winter,0,1,2018,Wednesday,0
1882,10,-4.3,21,1.4,1908,1.34,0.0,0.0,Winter,1,2,2018,Saturday,1
2943,15,23.7,43,2.8,1347,2.28,0.0,0.0,Spring,0,4,2018,Monday,0
3234,18,9.6,79,1.8,2000,0.39,0.0,0.0,Spring,0,4,2018,Saturday,1
5383,7,25.0,83,1.0,1350,0.13,0.0,0.0,Summer,0,7,2018,Friday,0
1940,20,2.4,60,1.9,661,0.0,0.0,0.0,Winter,0,2,2018,Monday,0
7467,3,10.8,59,0.5,2000,0.0,0.0,0.0,Autumn,0,10,2018,Monday,0
5575,7,25.3,71,0.4,1226,0.34,0.0,0.0,Summer,0,7,2018,Saturday,1
4858,10,23.9,57,2.1,977,2.54,0.0,0.0,Summer,0,6,2018,Thursday,0
6038,14,30.8,69,1.8,1218,1.58,0.0,0.0,Summer,0,8,2018,Thursday,0
4146,18,17.9,93,1.2,258,0.13,2.0,0.0,Spring,1,5,2018,Tuesday,0
5794,10,32.0,50,2.1,1992,2.34,0.0,0.0,Summer,0,7,2018,Monday,0
1181,5,-1.4,47,1.4,1301,0.0,0.0,0.0,Winter,0,1,2018,Friday,0
1375,7,-15.7,53,1.3,1629,0.0,0.0,0.3,Winter,0,1,2018,Saturday,1
6963,3,20.2,82,1.4,1202,0.0,0.0,0.0,Autumn,0,9,2018,Monday,0
7153,1,13.8,60,0.8,2000,0.0,0.0,0.0,Autumn,1,9,2018,Tuesday,0
6753,9,19.9,51,0.6,1906,1.46,0.0,0.0,Autumn,0,9,2018,Saturday,1
2061,21,0.7,31,1.3,1923,0.0,0.0,0.0,Winter,0,2,2018,Saturday,1
4173,21,15.4,61,1.1,1959,0.0,0.0,0.0,Spring,0,5,2018,Wednesday,0
626,2,-8.6,37,1.5,2000,0.0,0.0,0.0,Winter,0,12,2017,Wednesday,0
4195,19,21.1,44,2.6,1512,0.41,0.0,0.0,Spring,0,5,2018,Thursday,0
1669,13,0.3,30,1.4,1697,2.11,0.0,0.0,Winter,0,2,2018,Thursday,0
2321,17,10.4,37,1.0,2000,0.67,0.0,0.0,Spring,0,3,2018,Wednesday,0
6168,0,30.0,67,0.8,1986,0.0,0.0,0.0,Summer,1,8,2018,Wednesday,0
4743,15,27.8,41,1.6,1851,2.89,0.0,0.0,Summer,0,6,2018,Saturday,1
84,12,-0.3,38,4.8,1823,1.11,0.0,0.0,Winter,0,12,2017,Monday,0
2867,11,17.8,26,2.6,1822,2.37,0.0,0.0,Spring,0,3,2018,Friday,0
2287,7,-1.0,78,0.6,1484,0.0,0.0,0.0,Spring,0,3,2018,Tuesday,0
6652,4,20.4,97,2.7,704,0.0,0.0,0.0,Autumn,0,9,2018,Tuesday,0
418,10,-3.7,87,1.0,541,0.03,0.0,4.8,Winter,0,12,2017,Monday,0
5459,11,31.5,51,2.1,1498,2.83,0.0,0.0,Summer,0,7,2018,Monday,0
3284,20,12.1,35,2.4,1954,0.0,0.0,0.0,Spring,0,4,2018,Monday,0
293,5,-11.5,58,1.1,1923,0.0,0.0,0.0,Winter,0,12,2017,Wednesday,0
8066,2,6.1,68,0.5,1519,0.0,0.0,0.0,Autumn,0,11,2018,Friday,0
1506,18,-1.0,28,1.9,2000,0.08,0.0,0.0,Winter,0,2,2018,Thursday,0
7315,19,16.2,62,2.2,2000,0.0,0.0,0.0,Autumn,0,10,2018,Monday,0
6677,5,19.7,82,0.5,2000,0.0,0.0,0.0,Autumn,0,9,2018,Wednesday,0
1634,2,-12.5,50,1.0,1722,0.0,0.0,0.0,Winter,0,2,2018,Wednesday,0
6704,8,21.8,77,0.9,1419,0.43,0.0,0.0,Autumn,0,9,2018,Thursday,0
2580,12,9.8,46,1.2,710,1.13,0.0,0.0,Spring,0,3,2018,Sunday,1
1563,3,-10.6,47,3.7,2000,0.0,0.0,0.0,Winter,0,2,2018,Sunday,1
6649,1,21.3,97,1.1,570,0.0,0.0,0.0,Autumn,0,9,2018,Tuesday,0
4402,10,25.5,33,1.1,1815,2.52,0.0,0.0,Summer,0,6,2018,Saturday,1
1979,11,0.2,22,2.2,1907,1.57,0.0,0.0,Winter,0,2,2018,Wednesday,0
1883,11,-2.8,19,2.6,1957,1.91,0.0,0.0,Winter,1,2,2018,Saturday,1
438,6,-4.3,70,1.6,1169,0.0,0.0,2.6,Winter,0,12,2017,Tuesday,0
8686,22,6.6,33,2.1,722,0.0,0.0,0.0,Autumn,0,11,2018,Tuesday,0
6883,19,25.4,61,0.6,2000,0.03,0.0,0.0,Autumn,0,9,2018,Thursday,0
6763,19,24.0,41,1.9,2000,0.1,0.0,0.0,Autumn,0,9,2018,Saturday,1
6597,21,26.0,52,1.4,2000,0.0,0.0,0.0,Autumn,0,9,2018,Saturday,1
6365,5,28.5,57,0.9,2000,0.0,0.1,0.0,Summer,0,8,2018,Thursday,0
373,13,-3.7,23,4.0,1980,1.12,0.0,0.0,Winter,0,12,2017,Saturday,1
3466,10,12.9,68,1.3,2000,0.97,0.0,0.0,Spring,0,4,2018,Tuesday,0
3356,20,15.5,38,1.7,745,0.0,0.0,0.0,Spring,0,4,2018,Thursday,0
7947,3,6.2,59,0.6,2000,0.0,0.0,0.0,Autumn,0,10,2018,Sunday,1
3025,1,7.2,95,0.2,683,0.0,0.5,0.0,Spring,0,4,2018,Friday,0
6060,12,33.4,47,1.3,2000,2.51,0.0,0.0,Summer,0,8,2018,Friday,0
1784,8,-7.1,68,0.6,1931,0.03,0.0,0.0,Winter,0,2,2018,Tuesday,0
7834,10,13.8,65,1.1,475,1.06,0.0,0.0,Autumn,0,10,2018,Tuesday,0
2684,20,5.1,56,2.0,899,0.0,0.0,0.0,Spring,0,3,2018,Thursday,0
5110,22,21.7,97,0.7,540,0.0,3.5,0.0,Summer,0,7,2018,Sunday,1
5320,16,26.3,74,0.7,1580,0.52,0.0,0.0,Summer,0,7,2018,Tuesday,0
7822,22,12.7,60,0.0,680,0.0,0.0,0.0,Autumn,0,10,2018,Monday,0
4379,11,26.8,38,2.6,1879,2.99,0.0,0.0,Summer,0,6,2018,Friday,0
8223,15,11.4,96,2.0,910,0.07,9.5,0.0,Autumn,0,11,2018,Thursday,0
2991,15,17.9,44,2.2,2000,2.79,0.0,0.0,Spring,0,4,2018,Wednesday,0
8311,7,3.4,72,1.0,1989,0.0,0.0,0.0,Autumn,0,11,2018,Monday,0
3421,13,20.5,35,1.1,2000,1.13,0.0,0.0,Spring,0,4,2018,Sunday,1
2441,17,13.7,38,2.6,436,1.0,0.0,0.0,Spring,0,3,2018,Monday,0
8326,22,7.6,55,1.7,1694,0.0,0.0,0.0,Autumn,0,11,2018,Monday,0
7658,2,11.7,70,1.0,1012,0.0,0.0,0.0,Autumn,0,10,2018,Tuesday,0
1541,5,-6.3,65,3.9,1521,0.0,0.0,0.3,Winter,0,2,2018,Saturday,1
7890,18,17.3,39,1.3,1641,0.03,0.0,0.0,Autumn,0,10,2018,Thursday,0
322,10,-7.7,43,0.9,1555,0.35,0.0,0.0,Winter,0,12,2017,Thursday,0
2031,15,8.2,62,0.6,291,1.22,0.0,0.0,Winter,0,2,2018,Friday,0
3990,6,22.1,94,0.9,269,0.0,2.0,0.0,Spring,0,5,2018,Wednesday,0
5138,2,23.0,98,0.1,1026,0.0,0.0,0.0,Summer,0,7,2018,Tuesday,0
6794,2,20.0,59,1.5,2000,0.0,0.0,0.0,Autumn,0,9,2018,Monday,0
8603,11,1.2,97,2.3,975,0.07,0.0,8.8,Autumn,0,11,2018,Saturday,1
110,14,-1.1,28,0.0,2000,0.0,0.0,0.0,Winter,0,12,2017,Tuesday,0
5502,6,23.7,83,0.1,713,0.03,0.0,0.0,Summer,0,7,2018,Wednesday,0
4888,16,30.8,31,3.8,1246,2.17,0.0,0.0,Summer,0,6,2018,Friday,0
1079,23,2.7,60,0.6,794,0.0,0.0,0.0,Winter,0,1,2018,Sunday,1
2272,16,11.0,39,1.2,2000,1.96,0.0,0.0,Spring,0,3,2018,Monday,0
7555,19,11.1,43,2.0,2000,0.0,0.0,0.0,Autumn,0,10,2018,Thursday,0
4945,1,22.5,80,1.1,619,0.0,0.0,0.0,Summer,0,6,2018,Monday,0
5240,8,21.2,52,1.6,1998,1.2,0.0,0.0,Summer,0,7,2018,Saturday,1
1164,12,2.5,72,2.4,256,0.0,0.0,0.0,Winter,0,1,2018,Thursday,0
4803,3,19.9,69,1.4,1179,0.0,0.0,0.0,Summer,0,6,2018,Tuesday,0
1450,10,-7.5,42,0.9,1705,0.55,0.0,0.0,Winter,0,1,2018,Tuesday,0
3881,17,18.9,45,2.6,1084,0.8,0.0,0.0,Spring,0,5,2018,Friday,0
7447,7,14.3,89,0.6,1165,0.03,0.0,0.0,Autumn,0,10,2018,Sunday,1
5171,11,30.0,60,2.3,1861,2.61,0.0,0.0,Summer,0,7,2018,Wednesday,0
6735,15,24.7,44,4.2,2000,1.92,0.0,0.0,Autumn,0,9,2018,Friday,0
5260,4,18.4,57,1.1,2000,0.0,0.0,0.0,Summer,0,7,2018,Sunday,1
5858,2,31.5,68,0.0,1504,0.0,0.0,0.0,Summer,0,8,2018,Thursday,0
5196,12,27.0,68,1.1,1744,1.2,0.0,0.0,Summer,0,7,2018,Thursday,0
2481,9,14.6,62,1.2,1768,0.19,0.0,0.0,Spring,0,3,2018,Wednesday,0
2523,3,6.1,67,2.6,2000,0.0,0.0,0.0,Spring,0,3,2018,Friday,0
3479,23,9.6,44,0.7,2000,0.0,0.0,0.0,Spring,0,4,2018,Tuesday,0
3481,1,8.4,58,1.1,2000,0.0,0.0,0.0,Spring,0,4,2018,Wednesday,0
2851,19,17.5,61,2.2,758,0.11,0.0,0.0,Spring,0,3,2018,Thursday,0
1514,2,-5.7,59,0.3,1951,0.0,0.0,0.0,Winter,0,2,2018,Friday,0
7581,21,11.0,60,1.1,1995,0.0,0.0,0.0,Autumn,0,10,2018,Friday,0
1451,11,-4.5,29,1.3,1912,0.79,0.0,0.0,Winter,0,1,2018,Tuesday,0
2020,4,1.1,96,2.5,241,0.0,0.0,3.9,Winter,0,2,2018,Friday,0
4156,4,15.0,97,1.4,1827,0.0,0.0,0.0,Spring,0,5,2018,Wednesday,0
4217,17,23.6,28,3.1,1844,1.26,0.0,0.0,Spring,0,5,2018,Friday,0
3989,5,22.3,87,0.6,399,0.0,0.0,0.0,Spring,0,5,2018,Wednesday,0
838,22,-3.6,46,1.3,1689,0.0,0.0,0.0,Winter,0,1,2018,Thursday,0
8689,1,4.9,26,2.6,992,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
6955,19,21.2,87,2.7,479,0.01,0.0,0.0,Autumn,0,9,2018,Sunday,1
6396,12,25.8,81,3.2,1828,0.8,0.0,0.0,Summer,0,8,2018,Friday,0
6246,6,21.6,60,1.0,2000,0.0,0.0,0.0,Summer,0,8,2018,Saturday,1
3682,10,13.8,47,4.8,1561,1.64,0.0,0.0,Spring,0,5,2018,Thursday,0
6630,6,23.8,71,1.2,2000,0.0,0.0,0.0,Autumn,0,9,2018,Monday,0
450,18,-3.8,42,3.3,2000,0.0,0.0,2.0,Winter,0,12,2017,Tuesday,0
8202,18,14.4,77,1.0,912,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
1714,10,1.8,73,2.8,270,0.69,0.0,0.0,Winter,0,2,2018,Saturday,1
2638,22,2.0,37,2.7,2000,0.0,0.0,0.0,Spring,0,3,2018,Tuesday,0
4264,16,24.0,36,1.6,1811,1.34,0.0,0.0,Spring,0,5,2018,Sunday,1
339,3,-6.9,56,0.5,1111,0.0,0.0,0.0,Winter,0,12,2017,Friday,0
3320,8,8.3,36,0.6,1335,0.82,0.0,0.0,Spring,0,4,2018,Wednesday,0
6616,16,29.3,44,1.4,1997,1.32,0.0,0.0,Autumn,0,9,2018,Sunday,1
1419,3,-9.8,43,2.8,1963,0.0,0.0,0.0,Winter,0,1,2018,Monday,0
34,10,-0.4,57,1.6,1309,0.8,0.0,0.0,Winter,0,12,2017,Saturday,1
6557,5,23.1,84,0.5,1022,0.0,0.0,0.0,Summer,0,8,2018,Friday,0
4433,17,29.5,29,4.1,1944,1.84,0.0,0.0,Summer,0,6,2018,Sunday,1
3763,19,19.0,70,0.7,2000,0.33,0.0,0.0,Spring,0,5,2018,Sunday,1
1410,18,-4.9,35,3.7,2000,0.04,0.0,0.0,Winter,0,1,2018,Sunday,1
6549,21,24.8,72,1.4,1298,0.0,0.0,0.0,Summer,0,8,2018,Thursday,0
3376,16,25.7,30,3.4,600,2.07,0.0,0.0,Spring,0,4,2018,Friday,0
889,1,-3.9,51,0.2,1535,0.0,0.0,0.0,Winter,0,1,2018,Sunday,1
7964,20,8.2,82,2.8,2000,0.0,0.0,0.0,Autumn,0,10,2018,Sunday,1
5344,16,28.7,70,3.2,1586,0.73,0.0,0.0,Summer,0,7,2018,Wednesday,0
5298,18,20.3,93,1.3,1832,0.22,0.5,0.0,Summer,0,7,2018,Monday,0
3433,1,10.6,87,2.3,1523,0.0,0.1,0.0,Spring,0,4,2018,Monday,0
8074,10,10.0,49,1.2,1411,1.4,0.0,0.0,Autumn,0,11,2018,Friday,0
5781,21,31.1,47,1.3,2000,0.0,0.0,0.0,Summer,0,7,2018,Sunday,1
432,0,-1.0,73,2.3,881,0.0,0.0,2.6,Winter,0,12,2017,Tuesday,0
6654,6,20.0,97,0.0,647,0.0,0.0,0.0,Autumn,0,9,2018,Tuesday,0
5218,10,23.7,59,1.7,2000,0.89,0.0,0.0,Summer,0,7,2018,Friday,0
7674,18,16.9,47,1.4,1637,0.11,0.0,0.0,Autumn,0,10,2018,Tuesday,0
3951,15,24.0,59,1.6,353,2.24,0.0,0.0,Spring,0,5,2018,Monday,0
6590,14,29.7,42,1.4,2000,2.37,0.0,0.0,Autumn,0,9,2018,Saturday,1
6279,15,33.8,31,1.6,2000,2.45,0.0,0.0,Summer,0,8,2018,Sunday,1
1886,14,-0.1,15,4.0,2000,2.39,0.0,0.0,Winter,1,2,2018,Saturday,1
2534,14,11.0,36,1.8,1973,2.91,0.0,0.0,Spring,0,3,2018,Friday,0
1786,10,-2.4,41,1.5,1905,1.19,0.0,0.0,Winter,0,2,2018,Tuesday,0
3100,4,1.1,95,0.5,345,0.0,0.0,0.0,Spring,0,4,2018,Monday,0
2859,3,10.3,68,0.7,887,0.0,0.0,0.0,Spring,0,3,2018,Friday,0
3185,17,18.6,22,3.7,1978,1.72,0.0,0.0,Spring,0,4,2018,Thursday,0
3034,10,8.0,73,2.8,1641,1.44,0.0,0.0,Spring,0,4,2018,Friday,0
2069,5,-0.7,41,0.9,1442,0.0,0.0,0.0,Winter,0,2,2018,Sunday,1
3582,6,9.5,65,1.0,1325,0.01,0.0,0.0,Spring,0,4,2018,Sunday,1
3076,4,1.7,51,1.3,2000,0.0,0.0,0.0,Spring,0,4,2018,Sunday,1
880,16,2.7,27,2.2,1811,0.64,0.0,0.0,Winter,0,1,2018,Saturday,1
4445,5,19.2,56,0.9,1772,0.0,0.0,0.0,Summer,0,6,2018,Monday,0
7297,1,13.9,57,2.0,2000,0.0,0.0,0.0,Autumn,0,10,2018,Monday,0
5333,5,24.5,97,0.5,229,0.0,0.5,0.0,Summer,0,7,2018,Wednesday,0
3011,11,7.1,93,2.6,697,0.19,0.0,0.0,Spring,0,4,2018,Thursday,0
2317,13,9.9,39,1.9,1911,1.61,0.0,0.0,Spring,0,3,2018,Wednesday,0
6272,8,24.4,58,0.8,2000,0.45,0.0,0.0,Summer,0,8,2018,Sunday,1
7847,23,11.2,78,0.5,802,0.0,0.0,0.0,Autumn,0,10,2018,Tuesday,0
1706,2,1.9,71,1.5,584,0.0,0.0,0.0,Winter,0,2,2018,Saturday,1
1158,6,2.2,82,2.0,211,0.0,0.0,0.0,Winter,0,1,2018,Thursday,0
6456,0,20.5,85,1.0,2000,0.0,0.0,0.0,Summer,0,8,2018,Monday,0
6897,9,22.3,69,1.3,2000,0.61,0.0,0.0,Autumn,0,9,2018,Friday,0
4814,14,27.2,44,2.9,1377,2.59,0.0,0.0,Summer,0,6,2018,Tuesday,0
5677,13,32.3,56,3.0,1504,1.74,0.0,0.0,Summer,0,7,2018,Wednesday,0
5629,13,33.8,47,1.7,1887,1.57,0.0,0.0,Summer,0,7,2018,Monday,0
8662,22,6.2,70,0.4,474,0.0,0.0,0.0,Autumn,0,11,2018,Monday,0
7715,11,15.0,52,1.4,2000,1.5,0.0,0.0,Autumn,0,10,2018,Thursday,0
6816,0,20.1,52,1.5,2000,0.0,0.0,0.0,Autumn,0,9,2018,Tuesday,0
4080,0,15.8,41,1.2,2000,0.0,0.0,0.0,Spring,0,5,2018,Sunday,1
3494,14,22.1,22,2.1,1470,3.12,0.0,0.0,Spring,0,4,2018,Wednesday,0
1782,6,-7.1,70,1.0,1977,0.0,0.0,0.0,Winter,0,2,2018,Tuesday,0
6094,22,31.3,53,2.3,2000,0.0,0.0,0.0,Summer,0,8,2018,Saturday,1
2858,2,10.8,72,0.4,639,0.0,0.0,0.0,Spring,0,3,2018,Friday,0
6518,14,26.8,77,3.5,1965,0.11,0.0,0.0,Summer,0,8,2018,Wednesday,0
904,16,2.6,32,1.0,1381,0.27,0.0,0.0,Winter,0,1,2018,Sunday,1
8473,1,5.9,60,0.5,1332,0.0,0.0,0.0,Autumn,0,11,2018,Monday,0
4123,19,19.5,56,1.6,1600,0.29,0.0,0.0,Spring,0,5,2018,Monday,0
6614,14,29.1,43,1.4,2000,2.39,0.0,0.0,Autumn,0,9,2018,Sunday,1
4061,5,10.4,71,1.1,2000,0.0,0.0,0.0,Spring,0,5,2018,Saturday,1
2080,16,7.6,18,3.2,1930,1.73,0.0,0.0,Winter,0,2,2018,Sunday,1
1565,5,-11.5,51,3.3,1996,0.0,0.0,0.0,Winter,0,2,2018,Sunday,1
4340,20,19.1,64,2.6,1530,0.06,0.0,0.0,Spring,0,5,2018,Wednesday,0
4641,9,21.1,60,0.9,1998,2.18,0.0,0.0,Summer,0,6,2018,Tuesday,0
4102,22,16.8,29,1.2,2000,0.0,0.0,0.0,Spring,0,5,2018,Sunday,1
5730,18,33.7,62,3.2,1082,0.87,0.0,0.0,Summer,0,7,2018,Friday,0
5387,11,27.5,70,2.4,1719,1.07,0.0,0.0,Summer,0,7,2018,Friday,0
1113,9,1.9,65,0.8,402,0.06,0.0,0.0,Winter,0,1,2018,Tuesday,0
2478,6,14.1,69,1.6,1882,0.0,0.0,0.0,Spring,0,3,2018,Wednesday,0
8658,18,9.5,56,0.5,628,0.0,0.0,0.0,Autumn,0,11,2018,Monday,0
4739,11,23.4,46,1.6,1954,2.96,0.0,0.0,Summer,0,6,2018,Saturday,1
5074,10,25.1,73,0.9,358,0.66,0.0,0.0,Summer,0,6,2018,Saturday,1
254,14,-5.4,31,4.1,1945,1.13,0.0,0.0,Winter,0,12,2017,Monday,0
4403,11,27.3,35,2.3,1537,2.98,0.0,0.0,Summer,0,6,2018,Saturday,1
8610,18,2.6,86,1.1,834,0.0,0.0,3.5,Autumn,0,11,2018,Saturday,1
4067,11,19.0,44,1.4,2000,3.12,0.0,0.0,Spring,0,5,2018,Saturday,1
3704,8,11.3,46,1.2,1788,1.04,0.0,0.0,Spring,0,5,2018,Friday,0
8681,17,11.1,72,2.3,277,0.12,0.0,0.0,Autumn,0,11,2018,Tuesday,0
4866,18,27.8,43,3.0,1933,1.35,0.0,0.0,Summer,0,6,2018,Thursday,0
6349,13,35.3,41,2.1,1925,3.1,0.0,0.0,Summer,0,8,2018,Wednesday,0
303,15,-4.9,26,3.1,1887,0.89,0.0,0.0,Winter,0,12,2017,Wednesday,0
4525,13,26.7,47,2.4,806,3.26,0.0,0.0,Summer,0,6,2018,Thursday,0
2492,20,17.2,60,2.5,1993,0.0,0.0,0.0,Spring,0,3,2018,Wednesday,0
2988,12,15.3,54,2.1,1989,2.83,0.0,0.0,Spring,0,4,2018,Wednesday,0
1436,20,-7.4,41,3.8,2000,0.0,0.0,0.0,Winter,0,1,2018,Monday,0
5066,2,22.2,88,1.0,295,0.0,0.0,0.0,Summer,0,6,2018,Saturday,1
6797,5,19.1,62,1.6,2000,0.0,0.0,0.0,Autumn,0,9,2018,Monday,0
376,16,-3.3,24,3.5,2000,0.54,0.0,0.0,Winter,0,12,2017,Saturday,1
1869,21,0.1,67,2.5,1451,0.0,0.0,0.0,Winter,1,2,2018,Friday,0
3190,22,13.5,15,2.2,2000,0.0,0.0,0.0,Spring,0,4,2018,Thursday,0
7305,9,14.9,50,3.4,1989,1.08,0.0,0.0,Autumn,0,10,2018,Monday,0
7396,4,17.7,57,1.3,2000,0.0,0.0,0.0,Autumn,0,10,2018,Friday,0
1658,2,-8.3,65,0.4,1750,0.0,0.0,0.0,Winter,0,2,2018,Thursday,0
755,11,0.1,27,2.2,1874,0.84,0.0,0.0,Winter,1,1,2018,Monday,0
3346,10,14.7,29,1.7,1070,2.07,0.0,0.0,Spring,0,4,2018,Thursday,0
3511,7,10.7,68,0.8,1093,0.27,0.0,0.0,Spring,0,4,2018,Thursday,0
290,2,-10.4,53,1.8,1949,0.0,0.0,0.0,Winter,0,12,2017,Wednesday,0
3677,5,7.0,85,0.8,2000,0.0,0.0,0.0,Spring,0,5,2018,Thursday,0
2728,16,12.3,61,3.4,359,1.82,0.0,0.0,Spring,0,3,2018,Saturday,1
2118,6,0.6,50,0.4,985,0.0,0.0,0.0,Winter,0,2,2018,Tuesday,0
6728,8,20.5,78,2.5,1250,0.32,0.0,0.0,Autumn,0,9,2018,Friday,0
5055,15,28.4,63,2.8,742,2.47,0.0,0.0,Summer,0,6,2018,Friday,0
501,21,-0.4,74,0.6,1065,0.0,0.0,0.8,Winter,0,12,2017,Thursday,0
2337,9,3.4,90,1.5,386,0.21,0.5,0.0,Spring,0,3,2018,Thursday,0
3708,12,17.9,32,4.6,1874,3.28,0.0,0.0,Spring,0,5,2018,Friday,0
3114,18,14.8,24,1.3,1514,0.69,0.0,0.0,Spring,0,4,2018,Monday,0
1539,3,-4.4,80,4.3,346,0.0,0.1,0.1,Winter,0,2,2018,Saturday,1
4458,18,24.4,48,1.9,1998,0.56,0.0,0.0,Summer,0,6,2018,Monday,0
4028,20,21.3,97,2.8,388,0.0,12.5,0.0,Spring,0,5,2018,Thursday,0
6783,15,28.9,27,1.8,2000,2.9,0.0,0.0,Autumn,0,9,2018,Sunday,1
672,0,0.2,63,0.7,925,0.0,0.0,0.0,Winter,0,12,2017,Friday,0
5762,2,27.7,73,0.4,1832,0.0,0.0,0.0,Summer,0,7,2018,Sunday,1
4655,23,19.5,72,0.6,1989,0.0,0.0,0.0,Summer,0,6,2018,Tuesday,0
2333,5,3.1,90,1.2,974,0.0,0.0,0.0,Spring,0,3,2018,Thursday,0
2310,6,2.4,65,1.8,1989,0.0,0.0,0.0,Spring,0,3,2018,Wednesday,0
4636,4,17.5,84,0.8,2000,0.0,0.0,0.0,Summer,0,6,2018,Tuesday,0
